Academic Year,County Name,District Name,School Name,School Type,Educational_Type,Low Grade,High Grade,2122_Enrollment,2122_Free_Meal_Count,2122_Free_Meal_Percent,2122_FRPM_Count,2122_FRPM_Percent
2021-2022,Los Angeles,Los Angeles Unified,Park Western Place Elementary,Elementary Schools (Public),Traditional,K,5,559,262,0.469,310,0.555
2021-2022,Los Angeles,Los Angeles Unified,Parmelee Avenue Elementary,Elementary Schools (Public),Traditional,K,6,697,674,0.9670000000000001,682,0.978
2021-2022,Los Angeles,Los Angeles Unified,Parthenia Academy of Arts and Technology,Elementary Schools (Public),Traditional,K,5,450,395,0.878,418,0.929
2021-2022,Los Angeles,Los Angeles Unified,Paseo del Rey Fundamental,Alternative Schools of Choice,Alternative School of Choice,K,5,165,85,0.515,100,0.606
2021-2022,Los Angeles,Los Angeles Unified,Patrick Henry Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1036,625,0.603,723,0.698
2021-2022,Los Angeles,Los Angeles Unified,Paul Revere Charter Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1768,407,0.23,440,0.249
2021-2022,Los Angeles,Los Angeles Unified,Performing Arts Community at Diego Rivera Learning Complex,High Schools (Public),Traditional,9,12,473,457,0.966,463,0.9790000000000001
2021-2022,Los Angeles,Los Angeles Unified,Phineas Banning Senior High,High Schools (Public),Traditional,9,12,2505,2210,0.882,2340,0.934
2021-2022,Los Angeles,Los Angeles Unified,Phoenix Continuation,Continuation High Schools,Continuation School,9,12,62,59,0.9520000000000001,59,0.9520000000000001
2021-2022,Los Angeles,Los Angeles Unified,Pinewood Avenue Elementary,Elementary Schools (Public),Traditional,K,5,178,156,0.8759999999999999,163,0.9159999999999999
2021-2022,Los Angeles,Los Angeles Unified,Pio Pico Middle,Intermediate/Middle Schools (Public),Traditional,6,8,350,335,0.9570000000000001,343,0.98
2021-2022,Los Angeles,Los Angeles Unified,Plainview Academic Charter Academy,Elementary Schools (Public),Traditional,K,5,265,240,0.9059999999999999,249,0.94
2021-2022,Los Angeles,Los Angeles Unified,Playa del Rey Elementary,Elementary Schools (Public),Traditional,K,5,242,83,0.34299999999999997,95,0.39299999999999996
2021-2022,Los Angeles,Los Angeles Unified,Playa Vista Elementary,Elementary Schools (Public),Traditional,K,5,432,43,0.1,49,0.113
2021-2022,Los Angeles,Los Angeles Unified,Plummer Elementary,Elementary Schools (Public),Traditional,K,6,697,642,0.9209999999999999,664,0.953
2021-2022,Los Angeles,Los Angeles Unified,Point Fermin Elementary,Elementary Schools (Public),Traditional,K,5,290,145,0.5,183,0.631
2021-2022,Los Angeles,Los Angeles Unified,Pomelo Community Charter,Elementary Schools (Public),Traditional,K,5,553,126,0.228,134,0.242
2021-2022,Los Angeles,Los Angeles Unified,Port of Los Angeles High,High Schools (Public),Traditional,9,12,975,551,0.565,667,0.684
2021-2022,Los Angeles,Los Angeles Unified,Porter Ranch Community,Elementary Schools (Public),Traditional,K,8,1296,228,0.17600000000000002,254,0.196
2021-2022,Los Angeles,Los Angeles Unified,PREPA TEC - Los Angeles,Intermediate/Middle Schools (Public),Traditional,6,8,273,235,0.861,242,0.8859999999999999
2021-2022,Los Angeles,Los Angeles Unified,President Avenue Elementary,Elementary Schools (Public),Traditional,K,6,400,262,0.655,294,0.735
2021-2022,Los Angeles,Los Angeles Unified,Primary Academy for Success,Elementary Schools (Public),Traditional,K,2,221,205,0.9279999999999999,210,0.95
2021-2022,Los Angeles,Los Angeles Unified,Public Service Community at Diego Rivera Learning Complex,High Schools (Public),Traditional,9,12,527,511,0.97,522,0.991
2021-2022,Los Angeles,Los Angeles Unified,PUC CALS Middle School and Early College High,K-12 Schools (Public),Traditional,6,12,407,334,0.821,369,0.907
2021-2022,Los Angeles,Los Angeles Unified,PUC Community Charter Elementary,Elementary Schools (Public),Traditional,K,5,300,226,0.753,258,0.86
2021-2022,Los Angeles,Los Angeles Unified,PUC Community Charter Middle and PUC Community Charter Early College High,K-12 Schools (Public),Traditional,6,12,813,620,0.763,724,0.8909999999999999
2021-2022,Los Angeles,Los Angeles Unified,PUC Early College Academy for Leaders and Scholars (ECALS),High Schools (Public),Traditional,9,12,239,211,0.883,219,0.9159999999999999
2021-2022,Los Angeles,Los Angeles Unified,PUC Excel Charter Academy,Intermediate/Middle Schools (Public),Traditional,6,8,308,265,0.86,291,0.945
2021-2022,Los Angeles,Los Angeles Unified,PUC Inspire Charter Academy,Intermediate/Middle Schools (Public),Traditional,6,8,208,190,0.9129999999999999,203,0.976
2021-2022,Los Angeles,Los Angeles Unified,PUC Lakeview Charter Academy,Intermediate/Middle Schools (Public),Traditional,6,8,312,249,0.7979999999999999,280,0.897
2021-2022,Los Angeles,Los Angeles Unified,PUC Lakeview Charter High,High Schools (Public),Traditional,9,12,433,335,0.774,390,0.9009999999999999
2021-2022,Los Angeles,Los Angeles Unified,PUC Milagro Charter,Elementary Schools (Public),Traditional,K,5,280,231,0.825,243,0.868
2021-2022,Los Angeles,Los Angeles Unified,PUC Nueva Esperanza Charter Academy,K-12 Schools (Public),Traditional,6,8,332,261,0.7859999999999999,299,0.9009999999999999
2021-2022,Los Angeles,Los Angeles Unified,PUC Triumph Charter Academy and PUC Triumph Charter High,K-12 Schools (Public),Traditional,6,12,783,609,0.778,717,0.9159999999999999
2021-2022,Los Angeles,Los Angeles Unified,Pueblo de Los Angeles Continuation,Continuation High Schools,Continuation School,9,12,61,60,0.9840000000000001,60,0.9840000000000001
2021-2022,Los Angeles,Los Angeles Unified,Puente Charter,Elementary Schools (Public),Traditional,K,3,239,163,0.682,182,0.762
2021-2022,Los Angeles,Los Angeles Unified,Purche Avenue Elementary,Elementary Schools (Public),Traditional,K,5,377,333,0.883,347,0.92
2021-2022,Los Angeles,Los Angeles Unified,Queen Anne Place Elementary,Elementary Schools (Public),Traditional,K,5,344,288,0.8370000000000001,301,0.875
2021-2022,Los Angeles,Los Angeles Unified,Quincy Jones Elementary,Elementary Schools (Public),Traditional,K,5,304,294,0.9670000000000001,298,0.98
2021-2022,Los Angeles,Los Angeles Unified,Ramon C. Cortines School of Visual and Performing Arts,High Schools (Public),Traditional,9,12,1145,661,0.5770000000000001,703,0.614
2021-2022,Los Angeles,Los Angeles Unified,Ramona Elementary,Elementary Schools (Public),Traditional,K,6,329,306,0.93,314,0.9540000000000001
2021-2022,Los Angeles,Los Angeles Unified,Ramona Opportunity High,Opportunity Schools,Opportunity School,7,12,29,27,0.9309999999999999,29,1.0
2021-2022,Los Angeles,Los Angeles Unified,Ranchito Avenue Elementary,Elementary Schools (Public),Traditional,K,5,436,373,0.856,394,0.904
2021-2022,Los Angeles,Los Angeles Unified,Rancho Dominguez Preparatory,K-12 Schools (Public),Traditional,6,12,710,486,0.685,518,0.73
2021-2022,Los Angeles,Los Angeles Unified,Raymond Avenue Elementary,Elementary Schools (Public),Traditional,K,5,394,363,0.9209999999999999,378,0.9590000000000001
2021-2022,Los Angeles,Los Angeles Unified,Renaissance Arts Academy,K-12 Schools (Public),Traditional,K,12,505,266,0.527,338,0.669
2021-2022,Los Angeles,Los Angeles Unified,Reseda Charter High,High Schools (Public),Traditional,6,12,1423,1186,0.833,1252,0.88
2021-2022,Los Angeles,Los Angeles Unified,Reseda Elementary,Elementary Schools (Public),Traditional,K,5,398,332,0.8340000000000001,351,0.882
2021-2022,Los Angeles,Los Angeles Unified,Resolute Academy Charter,Intermediate/Middle Schools (Public),Traditional,5,8,191,183,0.958,189,0.99
2021-2022,Los Angeles,Los Angeles Unified,Ricardo Lizarraga Elementary,Elementary Schools (Public),Traditional,K,5,454,433,0.9540000000000001,441,0.971
2021-2022,Los Angeles,Los Angeles Unified,Richard A. Alonzo Community Day,District Community Day Schools,Community Day School,7,12,77,69,0.8959999999999999,71,0.922
2021-2022,Los Angeles,Los Angeles Unified,Richard E. Byrd Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1115,951,0.853,1023,0.917
2021-2022,Los Angeles,Los Angeles Unified,Richard Henry Dana Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1402,1042,0.743,1121,0.8
2021-2022,Los Angeles,Los Angeles Unified,Richard Riordan Primary Center,Elementary Schools (Public),Traditional,K,3,114,96,0.8420000000000001,101,0.8859999999999999
2021-2022,Los Angeles,Los Angeles Unified,Richland Avenue Elementary,Elementary Schools (Public),Traditional,K,6,284,52,0.183,53,0.187
2021-2022,Los Angeles,Los Angeles Unified,Rio Vista Elementary,Elementary Schools (Public),Traditional,K,5,365,117,0.321,130,0.35600000000000004
2021-2022,Los Angeles,Los Angeles Unified,Rise Kohyang Elementary,Elementary Schools (Public),Traditional,K,1,108,80,0.741,94,0.87
2021-2022,Los Angeles,Los Angeles Unified,Rise Kohyang High,High Schools (Public),Traditional,9,12,454,344,0.758,404,0.89
2021-2022,Los Angeles,Los Angeles Unified,Rise Kohyang Middle,Intermediate/Middle Schools (Public),Traditional,6,8,342,278,0.813,314,0.9179999999999999
2021-2022,Los Angeles,Los Angeles Unified,Ritter Elementary,Elementary Schools (Public),Traditional,K,5,282,270,0.9570000000000001,276,0.9790000000000001
2021-2022,Los Angeles,Los Angeles Unified,Riverside Drive Charter,Elementary Schools (Public),Traditional,K,5,397,124,0.312,137,0.345
2021-2022,Los Angeles,Los Angeles Unified,Robert A. Millikan Affiliated Charter & Performing Arts Magnet Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1426,629,0.441,709,0.49700000000000005
2021-2022,Los Angeles,Los Angeles Unified,Robert E. Peary Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1177,990,0.841,1047,0.89
2021-2022,Los Angeles,Los Angeles Unified,Robert F. Kennedy Elementary,Elementary Schools (Public),Traditional,K,6,197,188,0.9540000000000001,194,0.985
2021-2022,Los Angeles,Los Angeles Unified,Robert Frost Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1329,589,0.44299999999999995,732,0.551
2021-2022,Los Angeles,Los Angeles Unified,Robert Fulton College Preparatory,K-12 Schools (Public),Traditional,6,12,1208,1138,0.9420000000000001,1173,0.971
2021-2022,Los Angeles,Los Angeles Unified,Robert H. Lewis Continuation,Continuation High Schools,Continuation School,9,12,44,36,0.818,40,0.909
2021-2022,Los Angeles,Los Angeles Unified,Robert Hill Lane Elementary,Elementary Schools (Public),Traditional,K,6,302,232,0.768,253,0.838
2021-2022,Los Angeles,Los Angeles Unified,Robert Louis Stevenson College and Career Preparatory,Intermediate/Middle Schools (Public),Traditional,6,8,914,856,0.937,877,0.96
2021-2022,Los Angeles,Los Angeles Unified,Rockdale Visual & Performing Arts Magnet,Elementary Schools (Public),Traditional,K,6,280,103,0.368,119,0.425
2021-2022,Los Angeles,Los Angeles Unified,Rosa Parks Learning Center,Elementary Schools (Public),Traditional,K,5,561,538,0.9590000000000001,551,0.982
2021-2022,Los Angeles,Los Angeles Unified,Roscoe Elementary,Elementary Schools (Public),Traditional,K,5,502,446,0.888,474,0.9440000000000001
2021-2022,Los Angeles,Los Angeles Unified,Roscomare Road Elementary,Elementary Schools (Public),Traditional,K,5,376,45,0.12,45,0.12
2021-2022,Los Angeles,Los Angeles Unified,Rosemont Avenue Elementary,Elementary Schools (Public),Traditional,2,5,202,185,0.9159999999999999,192,0.95
2021-2022,Los Angeles,Los Angeles Unified,Rosewood Avenue Elementary,Elementary Schools (Public),Traditional,K,5,262,143,0.546,154,0.588
2021-2022,Los Angeles,Los Angeles Unified,Rowan Avenue Elementary,Elementary Schools (Public),Traditional,K,5,690,642,0.93,661,0.958
2021-2022,Los Angeles,Los Angeles Unified,Roy Romer Middle,Intermediate/Middle Schools (Public),Traditional,6,8,853,776,0.91,815,0.955
2021-2022,Los Angeles,Los Angeles Unified,Rudecinda Sepulveda Dodson Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1403,667,0.475,802,0.5720000000000001
2021-2022,Los Angeles,Los Angeles Unified,Russell Elementary,Elementary Schools (Public),Traditional,K,6,710,658,0.927,678,0.955
2021-2022,Los Angeles,Los Angeles Unified,Sal Castro Middle,Intermediate/Middle Schools (Public),Traditional,6,8,331,325,0.982,327,0.988
2021-2022,Los Angeles,Los Angeles Unified,Sally Ride Elementary: A SMArT Academy,Elementary Schools (Public),Traditional,K,5,410,398,0.971,404,0.985
2021-2022,Los Angeles,Los Angeles Unified,Samuel Gompers Middle,Intermediate/Middle Schools (Public),Traditional,6,8,431,421,0.977,429,0.995
2021-2022,Los Angeles,Los Angeles Unified,San Antonio Continuation,Continuation High Schools,Continuation School,9,12,95,92,0.968,92,0.968
2021-2022,Los Angeles,Los Angeles Unified,San Antonio Elementary,Elementary Schools (Public),Traditional,K,5,487,428,0.879,455,0.934
2021-2022,Los Angeles,Los Angeles Unified,San Fernando Elementary,Elementary Schools (Public),Traditional,K,5,496,441,0.889,477,0.9620000000000001
2021-2022,Los Angeles,Los Angeles Unified,San Fernando Institute of Applied Media,Intermediate/Middle Schools (Public),Traditional,6,8,327,296,0.905,307,0.9390000000000001
2021-2022,Los Angeles,Los Angeles Unified,San Fernando Middle,Intermediate/Middle Schools (Public),Traditional,6,8,538,487,0.905,514,0.955
2021-2022,Los Angeles,Los Angeles Unified,San Fernando Senior High,High Schools (Public),Traditional,9,12,1948,1706,0.8759999999999999,1809,0.929
2021-2022,Los Angeles,Los Angeles Unified,San Gabriel Avenue Elementary,Elementary Schools (Public),Traditional,K,5,486,434,0.893,457,0.94
2021-2022,Los Angeles,Los Angeles Unified,San Jose Street Elementary,Elementary Schools (Public),Traditional,K,5,608,339,0.5579999999999999,381,0.627
2021-2022,Los Angeles,Los Angeles Unified,San Miguel Elementary,Elementary Schools (Public),Traditional,K,5,685,603,0.88,645,0.9420000000000001
2021-2022,Los Angeles,Los Angeles Unified,San Pascual Elementary Science Technology Engineering Arts And Mathematics (STEAM) Magnet,Elementary Schools (Public),Traditional,K,5,254,155,0.61,174,0.685
2021-2022,Los Angeles,Los Angeles Unified,San Pedro Senior High,High Schools (Public),Traditional,9,12,2677,1395,0.521,1580,0.59
2021-2022,Los Angeles,Los Angeles Unified,San Pedro Street Elementary,Elementary Schools (Public),Traditional,K,5,485,469,0.9670000000000001,476,0.981
2021-2022,Los Angeles,Los Angeles Unified,Santa Monica Boulevard Community Charter,Elementary Schools (Public),Traditional,K,6,783,697,0.89,747,0.9540000000000001
2021-2022,Los Angeles,Los Angeles Unified,Santee Education Complex,High Schools (Public),Traditional,9,12,1718,1652,0.9620000000000001,1680,0.978
2021-2022,Los Angeles,Los Angeles Unified,Sara Coughlin Elementary,Elementary Schools (Public),Traditional,K,5,462,436,0.9440000000000001,450,0.9740000000000001
2021-2022,Los Angeles,Los Angeles Unified,Saticoy Elementary,Elementary Schools (Public),Traditional,K,5,487,423,0.8690000000000001,448,0.92
2021-2022,Los Angeles,Los Angeles Unified,Saturn Street Elementary,Elementary Schools (Public),Traditional,K,5,261,234,0.897,245,0.9390000000000001
2021-2022,Los Angeles,Los Angeles Unified,Scholarship Prep - South Bay,Elementary Schools (Public),Traditional,K,8,321,233,0.726,273,0.85
2021-2022,Los Angeles,Los Angeles Unified,School for the Visual Arts and Humanities,High Schools (Public),Traditional,9,12,456,429,0.941,434,0.9520000000000001
2021-2022,Los Angeles,Los Angeles Unified,School of Business and Tourism at Contreras Learning Complex,High Schools (Public),Traditional,9,12,424,413,0.9740000000000001,418,0.986
2021-2022,Los Angeles,Los Angeles Unified,Science Academy STEM Magnet,Alternative Schools of Choice,Alternative School of Choice,6,12,443,128,0.289,144,0.325
2021-2022,Los Angeles,Los Angeles Unified,"Science, Technology, Engineering, Arts and Mathematics at Legacy High School Complex",High Schools (Public),Traditional,9,12,583,469,0.804,512,0.878
2021-2022,Los Angeles,Los Angeles Unified,Second Street Elementary,Elementary Schools (Public),Traditional,K,6,215,190,0.884,195,0.907
2021-2022,Los Angeles,Los Angeles Unified,Serrania Avenue Charter For Enriched Studies,Elementary Schools (Public),Traditional,K,5,526,175,0.33299999999999996,198,0.376
2021-2022,Los Angeles,Los Angeles Unified,Seventh Street Elementary Arts Integration Magnet,Elementary Schools (Public),Traditional,K,5,291,176,0.605,197,0.677
2021-2022,Los Angeles,Los Angeles Unified,Seventy-Fifth Street Elementary,Elementary Schools (Public),Traditional,K,6,824,790,0.9590000000000001,799,0.97
2021-2022,Los Angeles,Los Angeles Unified,Seventy-Fourth Street Elementary,Elementary Schools (Public),Traditional,K,5,327,281,0.8590000000000001,296,0.905
2021-2022,Los Angeles,Los Angeles Unified,Sharp Avenue Elementary,Elementary Schools (Public),Traditional,K,5,472,425,0.9,441,0.934
2021-2022,Los Angeles,Los Angeles Unified,Shenandoah Street Elementary,Elementary Schools (Public),Traditional,K,5,341,319,0.935,325,0.953
2021-2022,Los Angeles,Los Angeles Unified,Sheridan Street Elementary,Elementary Schools (Public),Traditional,K,6,537,508,0.946,519,0.966
2021-2022,Los Angeles,Los Angeles Unified,Sherman Oaks Center for Enriched Studies,Alternative Schools of Choice,Alternative School of Choice,4,12,1901,814,0.428,992,0.522
2021-2022,Los Angeles,Los Angeles Unified,Sherman Oaks Elementary Charter,Elementary Schools (Public),Traditional,K,5,531,150,0.282,157,0.29600000000000004
2021-2022,Los Angeles,Los Angeles Unified,Shirley Avenue Elementary,Elementary Schools (Public),Traditional,K,5,366,287,0.784,309,0.8440000000000001
2021-2022,Los Angeles,Los Angeles Unified,Short Avenue Elementary,Elementary Schools (Public),Traditional,K,5,310,146,0.47100000000000003,161,0.519
