Academic Year,County Name,District Name,School Name,School Type,Educational_Type,Low Grade,High Grade,1920_Enrollment,1920_Free_Meal_Count,1920_Free_Meal_Percent,1920_FRPM_Count,1920_FRPM_Percent
2019-2020,Alameda,New Haven Unified,Guy Jr. Emanuele Elementary,Elementary Schools (Public),Traditional,K,5,549,267,0.486,335,0.61
2019-2020,Alameda,New Haven Unified,Delaine Eastin Elementary,Elementary Schools (Public),Traditional,K,5,731,104,0.142,143,0.196
2019-2020,Alameda,Oakland Unified,"Nonpublic, Nonsectarian Schools",,,,,127,63,0.496,65,0.512
2019-2020,Alameda,Oakland Unified,Oakland Unity High,High Schools (Public),Traditional,9,12,355,267,0.752,308,0.868
2019-2020,Alameda,Oakland Unified,MetWest High,High Schools (Public),Traditional,9,12,205,141,0.688,162,0.79
2019-2020,Alameda,Oakland Unified,Think College Now,Elementary Schools (Public),Traditional,K,5,294,238,0.81,257,0.8740000000000001
2019-2020,Alameda,Oakland Unified,EnCompass Academy Elementary,Elementary Schools (Public),Traditional,K,5,343,293,0.8540000000000001,302,0.88
2019-2020,Alameda,Oakland Unified,Community Day High,District Community Day Schools,Community Day School,9,12,23,20,0.87,21,0.9129999999999999
2019-2020,Alameda,Oakland Unified,Bay Area Technology,K-12 Schools (Public),Traditional,6,12,289,168,0.581,183,0.633
2019-2020,Alameda,Oakland Unified,Lighthouse Community Charter High,High Schools (Public),Traditional,9,12,289,216,0.747,244,0.8440000000000001
2019-2020,Alameda,Oakland Unified,Aspire Berkley Maynard Academy,Elementary Schools (Public),Traditional,K,8,577,358,0.62,430,0.745
2019-2020,Alameda,Oakland Unified,McClymonds High,High Schools (Public),Traditional,9,12,359,305,0.85,324,0.903
2019-2020,Alameda,Oakland Unified,Reach Academy,Elementary Schools (Public),Traditional,K,5,406,330,0.813,347,0.855
2019-2020,Alameda,Oakland Unified,Manzanita SEED Elementary,Elementary Schools (Public),Traditional,K,5,419,237,0.5660000000000001,260,0.621
2019-2020,Alameda,Oakland Unified,Sankofa Academy,Elementary Schools (Public),Traditional,P,5,132,114,0.8640000000000001,119,0.902
2019-2020,Alameda,Oakland Unified,Rise Community,Elementary Schools (Public),Traditional,K,5,227,195,0.8590000000000001,205,0.903
2019-2020,Alameda,Oakland Unified,Achieve Academy,Elementary Schools (Public),Traditional,K,5,650,479,0.737,520,0.8
2019-2020,Alameda,Oakland Unified,American Indian Public High,High Schools (Public),Traditional,9,12,419,234,0.5579999999999999,250,0.597
2019-2020,Alameda,Oakland Unified,United for Success Academy,Intermediate/Middle Schools (Public),Traditional,6,8,375,338,0.9009999999999999,349,0.9309999999999999
2019-2020,Alameda,Oakland Unified,Elmhurst United Middle,Intermediate/Middle Schools (Public),Traditional,6,8,716,647,0.904,663,0.9259999999999999
2019-2020,Alameda,Oakland Unified,Coliseum College Prep Academy,K-12 Schools (Public),Traditional,6,12,552,483,0.875,523,0.9470000000000001
2019-2020,Alameda,Oakland Unified,Fred T. Korematsu Discovery Academy,Elementary Schools (Public),Traditional,K,5,245,223,0.91,235,0.9590000000000001
2019-2020,Alameda,Oakland Unified,American Indian Public Charter II,Elementary Schools (Public),Traditional,K,8,650,450,0.6920000000000001,516,0.794
2019-2020,Alameda,Oakland Unified,Oakland Charter High,High Schools (Public),Traditional,9,12,461,325,0.705,382,0.8290000000000001
2019-2020,Alameda,Oakland Unified,KIPP Bridge Academy,Intermediate/Middle Schools (Public),Traditional,K,8,540,404,0.748,439,0.813
2019-2020,Alameda,Oakland Unified,Community United Elementary,Elementary Schools (Public),Traditional,K,5,321,277,0.863,289,0.9
2019-2020,Alameda,Oakland Unified,ARISE High,High Schools (Public),Traditional,9,12,369,265,0.718,301,0.816
2019-2020,Alameda,Oakland Unified,Civicorps Corpsmember Academy,High Schools (Public),Traditional,9,Adult,51,48,0.941,48,0.941
2019-2020,Alameda,Oakland Unified,Futures Elementary,Elementary Schools (Public),Traditional,K,5,337,306,0.9079999999999999,317,0.941
2019-2020,Alameda,Oakland Unified,Global Family,Elementary Schools (Public),Traditional,K,5,448,371,0.828,398,0.888
2019-2020,Alameda,Oakland Unified,Learning Without Limits,Elementary Schools (Public),Traditional,K,5,422,352,0.8340000000000001,380,0.9
2019-2020,Alameda,Oakland Unified,East Oakland Pride Elementary,Elementary Schools (Public),Traditional,K,5,346,301,0.87,315,0.91
2019-2020,Alameda,Oakland Unified,Greenleaf Elementary,Elementary Schools (Public),Traditional,K,8,636,527,0.8290000000000001,562,0.884
2019-2020,Alameda,Oakland Unified,West Oakland Middle,Intermediate/Middle Schools (Public),Traditional,6,8,198,179,0.904,183,0.924
2019-2020,Alameda,Oakland Unified,Oakland International High,Alternative Schools of Choice,Alternative School of Choice,9,12,391,336,0.8590000000000001,352,0.9
2019-2020,Alameda,Oakland Unified,Aspire Golden State College Preparatory Academy,K-12 Schools (Public),Traditional,6,12,611,482,0.789,554,0.907
2019-2020,Alameda,Oakland Unified,Ralph J. Bunche High,Continuation High Schools,Continuation School,9,12,109,94,0.862,98,0.899
2019-2020,Alameda,Oakland Unified,Gateway to College at Laney College,Alternative Schools of Choice,Alternative School of Choice,9,12,77,38,0.494,41,0.532
2019-2020,Alameda,Oakland Unified,Aspire ERES Academy,Elementary Schools (Public),Traditional,K,8,243,214,0.8809999999999999,228,0.938
2019-2020,Alameda,Oakland Unified,Young Adult Program,Special Education Schools (Public),Special Education School,12,12,150,68,0.45299999999999996,73,0.48700000000000004
2019-2020,Alameda,Oakland Unified,Home and Hospital Program,K-12 Schools (Public),Home and Hospital,K,12,12,7,0.583,7,0.583
2019-2020,Alameda,Oakland Unified,Vincent Academy,Elementary Schools (Public),Traditional,K,5,217,169,0.779,187,0.862
2019-2020,Alameda,Oakland Unified,Castlemont High,High Schools (Public),Traditional,9,12,819,690,0.8420000000000001,717,0.875
2019-2020,Alameda,Oakland Unified,Fremont High,High Schools (Public),Traditional,9,12,841,732,0.87,765,0.91
2019-2020,Alameda,Oakland Unified,LPS Oakland R & D Campus,High Schools (Public),Traditional,9,12,498,424,0.851,462,0.9279999999999999
2019-2020,Alameda,Oakland Unified,Aspire College Academy,Elementary Schools (Public),Traditional,K,5,293,229,0.782,257,0.877
2019-2020,Alameda,Oakland Unified,Downtown Charter Academy,Intermediate/Middle Schools (Public),Traditional,6,8,326,205,0.629,250,0.767
2019-2020,Alameda,Oakland Unified,East Bay Innovation Academy,K-12 Schools (Public),Traditional,6,12,620,161,0.26,192,0.31
2019-2020,Alameda,Oakland Unified,Rudsdale Continuation,Continuation High Schools,Continuation School,9,12,270,230,0.852,239,0.885
2019-2020,Alameda,Oakland Unified,Street Academy (Alternative),Alternative Schools of Choice,Alternative School of Choice,9,12,97,78,0.804,81,0.835
2019-2020,Alameda,Oakland Unified,LIFE Academy,K-12 Schools (Public),Traditional,6,12,443,368,0.831,405,0.914
2019-2020,Alameda,Oakland Unified,"Oakland Military Institute, College Preparatory Academy",K-12 Schools (Public),Traditional,6,12,661,379,0.573,421,0.637
2019-2020,Alameda,Oakland Unified,Lighthouse Community Charter,Elementary Schools (Public),Traditional,K,8,507,372,0.7340000000000001,426,0.84
2019-2020,Alameda,Oakland Unified,Aspire Lionel Wilson College Preparatory Academy,K-12 Schools (Public),Traditional,6,12,524,384,0.733,454,0.866
2019-2020,Alameda,Oakland Unified,Aspire Triumph Technology Academy,Elementary Schools (Public),Traditional,K,5,293,270,0.922,275,0.9390000000000001
2019-2020,Alameda,Oakland Unified,Roses in Concrete,Elementary Schools (Public),Traditional,K,8,224,101,0.451,108,0.48200000000000004
2019-2020,Alameda,Oakland Unified,Francophone Charter School of Oakland,Elementary Schools (Public),Traditional,K,8,289,66,0.228,69,0.239
2019-2020,Alameda,Oakland Unified,Conservatory of Vocal/Instrumental Arts High,High Schools (Public),Traditional,9,12,86,40,0.465,40,0.465
2019-2020,Alameda,Oakland Unified,Dewey Academy,Continuation High Schools,Continuation School,9,12,207,177,0.855,185,0.894
2019-2020,Alameda,Oakland Unified,Lodestar: A Lighthouse Community Charter Public,K-12 Schools (Public),Traditional,K,12,608,390,0.6409999999999999,480,0.789
2019-2020,Alameda,Oakland Unified,Oakland SOL (School of Language) Dual Language Middle,Intermediate/Middle Schools (Public),Traditional,6,8,163,126,0.773,130,0.7979999999999999
2019-2020,Alameda,Oakland Unified,Oakland High,High Schools (Public),Traditional,9,12,1657,1326,0.8,1431,0.8640000000000001
2019-2020,Alameda,Oakland Unified,Oakland Technical High,High Schools (Public),Traditional,9,12,1960,840,0.429,951,0.485
2019-2020,Alameda,Oakland Unified,Skyline High,High Schools (Public),Traditional,9,12,1577,1001,0.635,1097,0.696
2019-2020,Alameda,Oakland Unified,Oakland School for the Arts,K-12 Schools (Public),Traditional,6,12,793,118,0.149,126,0.159
2019-2020,Alameda,Oakland Unified,Allendale Elementary,Elementary Schools (Public),Traditional,K,5,400,309,0.773,331,0.828
2019-2020,Alameda,Oakland Unified,Chabot Elementary,Elementary Schools (Public),Traditional,K,5,572,82,0.14300000000000002,94,0.16399999999999998
2019-2020,Alameda,Oakland Unified,Bella Vista Elementary,Elementary Schools (Public),Traditional,K,5,468,319,0.682,348,0.7440000000000001
2019-2020,Alameda,Oakland Unified,Brookfield Elementary,Elementary Schools (Public),Traditional,K,5,216,172,0.7959999999999999,183,0.847
2019-2020,Alameda,Oakland Unified,Burckhalter Elementary,Elementary Schools (Public),Traditional,K,5,222,182,0.82,187,0.8420000000000001
2019-2020,Alameda,Oakland Unified,Carl B. Munck Elementary,Elementary Schools (Public),Traditional,K,5,232,154,0.664,161,0.6940000000000001
2019-2020,Alameda,Oakland Unified,Howard Elementary,Elementary Schools (Public),Traditional,K,5,177,142,0.802,148,0.836
2019-2020,Alameda,Oakland Unified,Cleveland Elementary,Elementary Schools (Public),Traditional,K,5,397,152,0.38299999999999995,173,0.436
2019-2020,Alameda,Oakland Unified,Crocker Highlands Elementary,Elementary Schools (Public),Traditional,K,5,458,45,0.098,45,0.098
2019-2020,Alameda,Oakland Unified,Emerson Elementary,Elementary Schools (Public),Traditional,K,5,323,211,0.653,231,0.715
2019-2020,Alameda,Oakland Unified,Franklin Elementary,Elementary Schools (Public),Traditional,K,5,639,534,0.836,559,0.875
2019-2020,Alameda,Oakland Unified,Fruitvale Elementary,Elementary Schools (Public),Traditional,K,5,324,273,0.843,285,0.88
2019-2020,Alameda,Oakland Unified,Garfield Elementary,Elementary Schools (Public),Traditional,K,5,645,544,0.843,576,0.893
2019-2020,Alameda,Oakland Unified,Glenview Elementary,Elementary Schools (Public),Traditional,K,5,461,117,0.254,128,0.278
2019-2020,Alameda,Oakland Unified,Grass Valley Elementary,Elementary Schools (Public),Traditional,K,5,254,187,0.736,199,0.7829999999999999
2019-2020,Alameda,Oakland Unified,Kaiser Elementary,Elementary Schools (Public),Traditional,K,5,265,82,0.309,85,0.321
2019-2020,Alameda,Oakland Unified,New Highland Academy,Elementary Schools (Public),Traditional,K,5,348,304,0.8740000000000001,317,0.9109999999999999
2019-2020,Alameda,Oakland Unified,Hillcrest Elementary,Elementary Schools (Public),Traditional,K,8,400,31,0.078,36,0.09
2019-2020,Alameda,Oakland Unified,Horace Mann Elementary,Elementary Schools (Public),Traditional,K,5,272,224,0.8240000000000001,230,0.846
2019-2020,Alameda,Oakland Unified,Joaquin Miller Elementary,Elementary Schools (Public),Traditional,K,5,436,119,0.273,133,0.305
2019-2020,Alameda,Oakland Unified,Laurel Elementary,Elementary Schools (Public),Traditional,K,5,481,353,0.7340000000000001,381,0.792
2019-2020,Alameda,Oakland Unified,Lincoln Elementary,Elementary Schools (Public),Traditional,K,5,732,464,0.634,520,0.71
2019-2020,Alameda,Oakland Unified,Manzanita Community,Elementary Schools (Public),Traditional,K,5,378,304,0.804,321,0.8490000000000001
2019-2020,Alameda,Oakland Unified,Markham Elementary,Elementary Schools (Public),Traditional,K,5,323,286,0.885,294,0.91
2019-2020,Alameda,Oakland Unified,Bridges Academy,Elementary Schools (Public),Traditional,K,5,435,388,0.892,403,0.9259999999999999
2019-2020,Alameda,Oakland Unified,Montclair Elementary,Elementary Schools (Public),Traditional,K,5,625,119,0.19,136,0.218
2019-2020,Alameda,Oakland Unified,Parker Elementary,Elementary Schools (Public),Traditional,K,8,268,232,0.866,240,0.8959999999999999
2019-2020,Alameda,Oakland Unified,Peralta Elementary,Elementary Schools (Public),Traditional,K,5,325,42,0.129,42,0.129
2019-2020,Alameda,Oakland Unified,Piedmont Avenue Elementary,Elementary Schools (Public),Traditional,K,5,341,228,0.669,247,0.7240000000000001
2019-2020,Alameda,Oakland Unified,Prescott,Elementary Schools (Public),Traditional,K,5,121,107,0.884,109,0.9009999999999999
2019-2020,Alameda,Oakland Unified,Redwood Heights Elementary,Elementary Schools (Public),Traditional,K,5,360,71,0.19699999999999998,76,0.21100000000000002
2019-2020,Alameda,Oakland Unified,Sequoia Elementary,Elementary Schools (Public),Traditional,K,5,442,90,0.204,96,0.217
2019-2020,Alameda,Oakland Unified,Madison Park Academy TK-5,Elementary Schools (Public),Traditional,K,5,270,236,0.8740000000000001,245,0.907
2019-2020,Alameda,Oakland Unified,Esperanza Elementary,Elementary Schools (Public),Traditional,K,5,367,287,0.782,317,0.8640000000000001
2019-2020,Alameda,Oakland Unified,Thornhill Elementary,Elementary Schools (Public),Traditional,K,5,401,40,0.1,40,0.1
2019-2020,Alameda,Oakland Unified,ACORN Woodland Elementary,Elementary Schools (Public),Traditional,K,5,281,236,0.84,256,0.9109999999999999
2019-2020,Alameda,Oakland Unified,Bret Harte Middle,Intermediate/Middle Schools (Public),Traditional,6,9,674,506,0.7509999999999999,525,0.779
2019-2020,Alameda,Oakland Unified,Claremont Middle,Intermediate/Middle Schools (Public),Traditional,6,8,500,187,0.374,208,0.41600000000000004
2019-2020,Alameda,Oakland Unified,Frick Middle,Intermediate/Middle Schools (Public),Traditional,6,8,246,225,0.915,231,0.9390000000000001
2019-2020,Alameda,Oakland Unified,Hoover Elementary,Elementary Schools (Public),Traditional,K,5,282,251,0.89,257,0.9109999999999999
2019-2020,Alameda,Oakland Unified,Edna Brewer Middle,Intermediate/Middle Schools (Public),Traditional,6,8,810,377,0.465,416,0.514
2019-2020,Alameda,Oakland Unified,Montera Middle,Intermediate/Middle Schools (Public),Traditional,6,8,673,313,0.465,349,0.519
2019-2020,Alameda,Oakland Unified,Roosevelt Middle,Intermediate/Middle Schools (Public),Traditional,6,8,595,520,0.8740000000000001,543,0.9129999999999999
2019-2020,Alameda,Oakland Unified,Westlake Middle,Intermediate/Middle Schools (Public),Traditional,6,8,312,253,0.8109999999999999,270,0.865
2019-2020,Alameda,Oakland Unified,Madison Park Academy 6-12,K-12 Schools (Public),Traditional,6,12,725,634,0.8740000000000001,680,0.938
2019-2020,Alameda,Oakland Unified,"Martin Luther King, Jr. Elementary",Elementary Schools (Public),Traditional,P,5,386,345,0.894,354,0.917
2019-2020,Alameda,Oakland Unified,La Escuelita Elementary,Elementary Schools (Public),Traditional,K,8,389,305,0.784,337,0.866
2019-2020,Alameda,Oakland Unified,Oakland Charter Academy,Intermediate/Middle Schools (Public),Traditional,6,8,238,195,0.8190000000000001,225,0.945
2019-2020,Alameda,Oakland Unified,American Indian Public Charter,Junior High Schools (Public),Traditional,6,8,233,135,0.579,146,0.627
2019-2020,Alameda,Oakland Unified,"Independent Study, Sojourner Truth",Opportunity Schools,Opportunity School,K,12,176,128,0.727,132,0.75
2019-2020,Alameda,Oakland Unified,Aspire Monarch Academy,Elementary Schools (Public),Traditional,K,5,417,312,0.748,372,0.892
2019-2020,Alameda,Oakland Unified,North Oakland Community Charter,Elementary Schools (Public),Traditional,K,8,187,103,0.551,114,0.61
2019-2020,Alameda,Oakland Unified,ASCEND,Elementary Schools (Public),Traditional,K,8,494,344,0.696,385,0.779
2019-2020,Alameda,Oakland Unified,International Community,Elementary Schools (Public),Traditional,K,5,282,228,0.809,242,0.858
2019-2020,Alameda,Oakland Unified,Melrose Leadership Academy,Elementary Schools (Public),Traditional,K,8,588,211,0.359,232,0.395
2019-2020,Alameda,Oakland Unified,Urban Promise Academy,Intermediate/Middle Schools (Public),Traditional,6,8,375,324,0.8640000000000001,344,0.917
2019-2020,Alameda,Piedmont City Unified,"Nonpublic, Nonsectarian Schools",,,,,8,0,0.0,0,0.0
2019-2020,Alameda,Piedmont City Unified,Millennium High Alternative,Continuation High Schools,Continuation School,9,12,66,11,0.16699999999999998,11,0.16699999999999998
2019-2020,Alameda,Piedmont City Unified,Piedmont High,High Schools (Public),Traditional,9,12,831,10,0.012,10,0.012
2019-2020,Alameda,Piedmont City Unified,Beach Elementary,Elementary Schools (Public),Traditional,K,5,266,9,0.034,9,0.034
2019-2020,Alameda,Piedmont City Unified,Havens Elementary,Elementary Schools (Public),Traditional,K,5,466,6,0.013000000000000001,6,0.013000000000000001
2019-2020,Alameda,Piedmont City Unified,Wildwood Elementary,Elementary Schools (Public),Traditional,K,5,281,0,0.0,0,0.0
2019-2020,Alameda,Piedmont City Unified,Piedmont Middle,Intermediate/Middle Schools (Public),Traditional,6,8,649,4,0.006,4,0.006
2019-2020,Alameda,San Leandro Unified,"Nonpublic, Nonsectarian Schools",,,,,27,11,0.40700000000000003,14,0.519
2019-2020,Alameda,San Leandro Unified,Lincoln High (Continuation),Continuation High Schools,Continuation School,9,12,157,74,0.47100000000000003,88,0.561
2019-2020,Alameda,San Leandro Unified,San Leandro High,High Schools (Public),Traditional,9,12,2711,1185,0.43700000000000006,1523,0.562
