Academic Year,County Name,District Name,School Name,School Type,Educational_Type,Low Grade,High Grade,1819_Enrollment,1819_Free_Meal_Count,1819_Free_Meal_Percent,1819_FRPM_Count,1819_FRPM_Percent
2018-2019,Tulare,Porterville Unified,Porterville High,High Schools (Public),Traditional,9,12,1931,1360,0.7040000000000001,1361,0.705
2018-2019,Tulare,Porterville Unified,Strathmore High,High Schools (Public),Traditional,9,12,403,299,0.742,299,0.742
2018-2019,Tulare,Porterville Unified,Bartlett Middle,Intermediate/Middle Schools (Public),Traditional,7,8,505,430,0.851,430,0.851
2018-2019,Tulare,Porterville Unified,Belleview Elementary,Elementary Schools (Public),Traditional,K,6,401,337,0.84,339,0.845
2018-2019,Tulare,Porterville Unified,John J. Doyle Elementary,Elementary Schools (Public),Traditional,K,6,622,568,0.9129999999999999,568,0.9129999999999999
2018-2019,Tulare,Porterville Unified,Olive Street Elementary,Elementary Schools (Public),Traditional,K,6,654,586,0.8959999999999999,587,0.898
2018-2019,Tulare,Porterville Unified,Pioneer Middle,Intermediate/Middle Schools (Public),Traditional,6,8,776,624,0.804,624,0.804
2018-2019,Tulare,Porterville Unified,Roche Elementary,Elementary Schools (Public),Traditional,K,6,358,323,0.902,323,0.902
2018-2019,Tulare,Porterville Unified,Vandalia Elementary,Elementary Schools (Public),Traditional,K,5,588,500,0.85,500,0.85
2018-2019,Tulare,Porterville Unified,West Putnam Elementary,Elementary Schools (Public),Traditional,K,6,426,384,0.9009999999999999,384,0.9009999999999999
2018-2019,Tulare,Porterville Unified,Westfield Elementary,Elementary Schools (Public),Traditional,K,6,667,497,0.745,499,0.748
2018-2019,Tulare,Porterville Unified,Los Robles Elementary,Elementary Schools (Public),Traditional,K,6,500,434,0.868,434,0.868
2018-2019,Tulare,Porterville Unified,Monte Vista Elementary,Elementary Schools (Public),Traditional,K,6,453,380,0.8390000000000001,380,0.8390000000000001
2018-2019,Tulare,Dinuba Unified,Ronald Reagan Academy,Alternative Schools of Choice,Alternative School of Choice,K,12,141,120,0.851,126,0.894
2018-2019,Tulare,Dinuba Unified,John F. Kennedy Elementary,Elementary Schools (Public),Traditional,K,6,524,430,0.821,450,0.8590000000000001
2018-2019,Tulare,Dinuba Unified,Sierra Vista High (Continuation),Continuation High Schools,Continuation School,9,12,63,45,0.7140000000000001,51,0.81
2018-2019,Tulare,Dinuba Unified,Dinuba High,High Schools (Public),Traditional,9,12,2043,1463,0.716,1608,0.787
2018-2019,Tulare,Dinuba Unified,Grand View Elementary,Elementary Schools (Public),Traditional,K,6,374,308,0.8240000000000001,321,0.858
2018-2019,Tulare,Dinuba Unified,Jefferson Elementary,Elementary Schools (Public),Traditional,K,6,653,525,0.804,547,0.838
2018-2019,Tulare,Dinuba Unified,Lincoln Elementary,Elementary Schools (Public),Traditional,K,6,627,454,0.7240000000000001,479,0.764
2018-2019,Tulare,Dinuba Unified,Washington Intermediate,Intermediate/Middle Schools (Public),Traditional,7,8,993,746,0.7509999999999999,803,0.809
2018-2019,Tulare,Dinuba Unified,Wilson Elementary,Elementary Schools (Public),Traditional,K,6,578,475,0.8220000000000001,497,0.86
2018-2019,Tulare,Dinuba Unified,Roosevelt Elementary,Elementary Schools (Public),Traditional,K,6,663,464,0.7,497,0.75
2018-2019,Tulare,Woodlake Unified,Woodlake Community Day,District Community Day Schools,Community Day School,7,12,14,13,0.929,14,1.0
2018-2019,Tulare,Woodlake Unified,Bravo Lake High,Continuation High Schools,Continuation School,9,12,22,19,0.8640000000000001,22,1.0
2018-2019,Tulare,Woodlake Unified,Woodlake High,High Schools (Public),Traditional,9,12,657,462,0.703,556,0.846
2018-2019,Tulare,Woodlake Unified,Woodlake Valley Middle,Intermediate/Middle Schools (Public),Traditional,6,8,464,359,0.774,409,0.8809999999999999
2018-2019,Tulare,Woodlake Unified,Francis J. White Learning Center,Elementary Schools (Public),Traditional,K,2,473,406,0.858,440,0.93
2018-2019,Tulare,Woodlake Unified,Castle Rock Elementary,Elementary Schools (Public),Traditional,3,5,488,397,0.8140000000000001,442,0.9059999999999999
2018-2019,Tulare,Exeter Unified,Exeter Independent Study (Alternative),Alternative Schools of Choice,Alternative School of Choice,K,12,33,29,0.879,29,0.879
2018-2019,Tulare,Exeter Unified,Exeter Community Day,District Community Day Schools,Community Day School,1,12,7,5,0.7140000000000001,5,0.7140000000000001
2018-2019,Tulare,Exeter Unified,Exeter Union High,High Schools (Public),Traditional,9,12,912,455,0.499,511,0.56
2018-2019,Tulare,Exeter Unified,Kaweah High,Continuation High Schools,Continuation School,9,12,69,57,0.826,61,0.884
2018-2019,Tulare,Exeter Unified,Lincoln Elementary,Elementary Schools (Public),Traditional,K,5,568,400,0.7040000000000001,439,0.773
2018-2019,Tulare,Exeter Unified,Rocky Hill Elementary,Elementary Schools (Public),Traditional,K,5,576,360,0.625,393,0.682
2018-2019,Tulare,Exeter Unified,Wilson Middle,Intermediate/Middle Schools (Public),Traditional,6,8,565,364,0.644,401,0.71
2018-2019,Tuolumne,Tuolumne County Superintendent of Schools,Foothill Leadership Academy,Elementary Schools (Public),Traditional,K,8,111,49,0.441,57,0.514
2018-2019,Tuolumne,Tuolumne County Superintendent of Schools,Gold Ridge Educational Center,Juvenile Court Schools,Juvenile Court School,1,12,7,7,1.0,7,1.0
2018-2019,Tuolumne,Tuolumne County Superintendent of Schools,Tuolumne County Community/ISP,County Community,County Community School,K,12,7,3,0.429,3,0.429
2018-2019,Tuolumne,Tuolumne County Superintendent of Schools,Tuolumne County Special Education,Special Education Schools (Public),Special Education School,P,12,80,43,0.5379999999999999,49,0.613
2018-2019,Tuolumne,Belleview Elementary,Belleview Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,158,87,0.551,94,0.595
2018-2019,Tuolumne,Columbia Union,Columbia Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,487,271,0.556,292,0.6
2018-2019,Tuolumne,Curtis Creek Elementary,Curtis Creek Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,454,198,0.436,250,0.551
2018-2019,Tuolumne,Jamestown Elementary,Chinese Camp Elementary,Elementary Schools (Public),Traditional,3,6,30,17,0.5670000000000001,18,0.6
2018-2019,Tuolumne,Jamestown Elementary,Jamestown Elementary,Elementary Schools (Public),Traditional,K,8,354,255,0.72,275,0.777
2018-2019,Tuolumne,Sonora Elementary,Sonora Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,742,299,0.40299999999999997,347,0.46799999999999997
2018-2019,Tuolumne,Sonora Union High,District Office,,,9,12,4,2,0.5,2,0.5
2018-2019,Tuolumne,Sonora Union High,Dario Cassina High,Continuation High Schools,Continuation School,10,12,41,28,0.6829999999999999,28,0.6829999999999999
2018-2019,Tuolumne,Sonora Union High,Theodore Bird High,Alternative Schools of Choice,Alternative School of Choice,9,12,49,16,0.327,17,0.34700000000000003
2018-2019,Tuolumne,Sonora Union High,Sonora High,High Schools (Public),Traditional,9,12,957,337,0.35200000000000004,380,0.397
2018-2019,Tuolumne,Soulsbyville Elementary,Soulsbyville Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,539,197,0.365,219,0.406
2018-2019,Tuolumne,Summerville Elementary,Summerville Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,409,170,0.41600000000000004,187,0.457
2018-2019,Tuolumne,Summerville Union High,Gold Rush Charter,K-12 Schools (Public),Traditional,K,12,489,184,0.376,204,0.41700000000000004
2018-2019,Tuolumne,Summerville Union High,Long Barn High,Continuation High Schools,Continuation School,9,12,5,1,0.2,2,0.4
2018-2019,Tuolumne,Summerville Union High,South Fork High,High Schools (Public),Traditional,9,12,4,2,0.5,2,0.5
2018-2019,Tuolumne,Summerville Union High,Cold Springs High,High Schools (Public),Traditional,9,12,2,2,1.0,2,1.0
2018-2019,Tuolumne,Summerville Union High,Mountain High,High Schools (Public),Traditional,9,12,2,1,0.5,2,1.0
2018-2019,Tuolumne,Summerville Union High,Connections Visual and Performing Arts Academy,High Schools (Public),Traditional,7,12,236,25,0.106,26,0.11
2018-2019,Tuolumne,Summerville Union High,Summerville High,High Schools (Public),Traditional,9,12,376,141,0.375,164,0.436
2018-2019,Tuolumne,Twain Harte,Twain Harte,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,257,132,0.514,150,0.584
2018-2019,Tuolumne,Big Oak Flat-Groveland Unified,Tioga High,High Schools (Public),Traditional,9,12,55,29,0.527,31,0.564
2018-2019,Tuolumne,Big Oak Flat-Groveland Unified,Don Pedro High,High Schools (Public),Traditional,9,12,51,27,0.529,28,0.5489999999999999
2018-2019,Tuolumne,Big Oak Flat-Groveland Unified,Tenaya Elementary,Elementary Schools (Public),Traditional,K,8,198,107,0.54,112,0.5660000000000001
2018-2019,Ventura,Ventura County Office of Education,Vista Real Charter High,High Schools (Public),Traditional,9,12,1135,785,0.6920000000000001,858,0.7559999999999999
2018-2019,Ventura,Ventura County Office of Education,Ventura Charter School of Arts and Global Education,Elementary Schools (Public),Traditional,K,8,433,121,0.27899999999999997,137,0.316
2018-2019,Ventura,Ventura County Office of Education,BRIDGES Charter,Elementary Schools (Public),Traditional,K,8,407,50,0.12300000000000001,53,0.13
2018-2019,Ventura,Ventura County Office of Education,River Oaks Academy,K-12 Schools (Public),Traditional,K,12,285,59,0.207,72,0.253
2018-2019,Ventura,Ventura County Office of Education,Phoenix,Special Education Schools (Public),Special Education School,K,12,91,42,0.462,42,0.462
2018-2019,Ventura,Ventura County Office of Education,Triton Academy,Special Education Schools (Public),Special Education School,3,12,65,11,0.16899999999999998,11,0.16899999999999998
2018-2019,Ventura,Ventura County Office of Education,Providence,Juvenile Court Schools,Juvenile Court School,K,12,69,69,1.0,69,1.0
2018-2019,Ventura,Ventura County Office of Education,Gateway Community,County Community,County Community School,6,12,83,56,0.675,56,0.675
2018-2019,Ventura,Ventura County Office of Education,Meadows Arts and Technology Elementary,Elementary Schools (Public),Traditional,K,5,396,30,0.076,30,0.076
2018-2019,Ventura,Ventura County Office of Education,Ventura County Special Education,Special Education Schools (Public),Special Education School,P,12,376,88,0.23399999999999999,88,0.23399999999999999
2018-2019,Ventura,Briggs Elementary,Briggs Elementary,Intermediate/Middle Schools (Public),Traditional,5,8,277,161,0.581,206,0.7440000000000001
2018-2019,Ventura,Briggs Elementary,Olivelands Elementary,Elementary Schools (Public),Traditional,K,4,249,151,0.606,190,0.763
2018-2019,Ventura,Fillmore Unified,"Nonpublic, Nonsectarian Schools",,,,,1,0,0.0,0,0.0
2018-2019,Ventura,Fillmore Unified,Mountain Vista,Elementary Schools (Public),Traditional,K,5,555,377,0.679,446,0.804
2018-2019,Ventura,Fillmore Unified,Heritage Valley Independent Study,Alternative Schools of Choice,Alternative School of Choice,K,12,24,11,0.45799999999999996,16,0.667
2018-2019,Ventura,Fillmore Unified,Sierra High,Continuation High Schools,Continuation School,9,12,55,45,0.818,49,0.8909999999999999
2018-2019,Ventura,Fillmore Unified,Fillmore Senior High,High Schools (Public),Traditional,9,12,1076,645,0.599,788,0.732
2018-2019,Ventura,Fillmore Unified,Piru Elementary,Elementary Schools (Public),Traditional,K,5,284,201,0.708,220,0.775
2018-2019,Ventura,Fillmore Unified,San Cayetano Elementary,Elementary Schools (Public),Traditional,K,5,464,298,0.642,354,0.763
2018-2019,Ventura,Fillmore Unified,Rio Vista Elementary,Elementary Schools (Public),Traditional,K,5,454,263,0.579,330,0.727
2018-2019,Ventura,Fillmore Unified,Fillmore Middle,Intermediate/Middle Schools (Public),Traditional,6,8,872,547,0.627,667,0.765
2018-2019,Ventura,Hueneme Elementary,District Office,,,K,8,3,1,0.33299999999999996,1,0.33299999999999996
2018-2019,Ventura,Hueneme Elementary,Ansgar Larsen Elementary,Elementary Schools (Public),Traditional,K,5,687,546,0.795,593,0.863
2018-2019,Ventura,Hueneme Elementary,Art Haycox Elementary,Elementary Schools (Public),Traditional,K,5,998,932,0.934,970,0.972
2018-2019,Ventura,Hueneme Elementary,Charles Blackstock Junior High,Intermediate/Middle Schools (Public),Traditional,6,8,1471,1175,0.799,1319,0.897
2018-2019,Ventura,Hueneme Elementary,E. O. Green Junior High,Intermediate/Middle Schools (Public),Traditional,6,8,1277,879,0.688,1042,0.816
2018-2019,Ventura,Hueneme Elementary,Fred L. Williams Elementary,Elementary Schools (Public),Traditional,K,5,615,462,0.7509999999999999,526,0.855
2018-2019,Ventura,Hueneme Elementary,Hollywood Beach Elementary,Elementary Schools (Public),Traditional,K,6,356,92,0.258,128,0.36
2018-2019,Ventura,Hueneme Elementary,Hueneme Elementary,Elementary Schools (Public),Traditional,K,6,389,237,0.609,269,0.6920000000000001
2018-2019,Ventura,Hueneme Elementary,Julien Hathaway Elementary,Elementary Schools (Public),Traditional,K,5,544,434,0.7979999999999999,489,0.899
2018-2019,Ventura,Hueneme Elementary,Parkview Elementary,Elementary Schools (Public),Traditional,K,6,641,439,0.685,521,0.813
2018-2019,Ventura,Hueneme Elementary,Richard Bard Elementary,Elementary Schools (Public),Traditional,K,6,675,410,0.607,501,0.742
2018-2019,Ventura,Hueneme Elementary,Sunkist Elementary,Elementary Schools (Public),Traditional,K,6,587,415,0.7070000000000001,478,0.8140000000000001
2018-2019,Ventura,Mesa Union Elementary,Golden Valley Charter,K-12 Schools (Public),Traditional,K,12,523,127,0.243,163,0.312
2018-2019,Ventura,Mesa Union Elementary,Mesa Elementary,Elementary Schools (Public),Traditional,K,8,615,222,0.361,255,0.415
2018-2019,Ventura,Mupu Elementary,Mupu Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,166,64,0.386,82,0.494
2018-2019,Ventura,Ocean View,Laguna Vista Elementary,Elementary Schools (Public),Traditional,K,5,498,289,0.58,369,0.741
2018-2019,Ventura,Ocean View,Mar Vista Elementary,Elementary Schools (Public),Traditional,K,5,490,366,0.747,419,0.855
2018-2019,Ventura,Ocean View,Tierra Vista Elementary,Elementary Schools (Public),Traditional,K,5,678,447,0.659,514,0.758
2018-2019,Ventura,Ocean View,Ocean View Junior High,Intermediate/Middle Schools (Public),Traditional,6,8,898,627,0.698,722,0.804
2018-2019,Ventura,Ojai Unified,Valley Oak Charter,K-12 Schools (Public),Traditional,K,12,70,21,0.3,21,0.3
2018-2019,Ventura,Ojai Unified,Chaparral High,Continuation High Schools,Continuation School,9,12,58,36,0.621,38,0.655
2018-2019,Ventura,Ojai Unified,Nordhoff High,High Schools (Public),Traditional,9,12,735,256,0.348,324,0.441
2018-2019,Ventura,Ojai Unified,Meiners Oaks Elementary,Elementary Schools (Public),Traditional,K,6,271,166,0.613,203,0.7490000000000001
2018-2019,Ventura,Ojai Unified,Mira Monte Elementary,Elementary Schools (Public),Traditional,K,6,383,144,0.376,193,0.504
2018-2019,Ventura,Ojai Unified,San Antonio Elementary,Elementary Schools (Public),Traditional,K,6,178,69,0.38799999999999996,79,0.444
2018-2019,Ventura,Ojai Unified,Topa Topa Elementary,Elementary Schools (Public),Traditional,K,6,368,143,0.389,180,0.489
2018-2019,Ventura,Ojai Unified,Matilija Junior High,Intermediate/Middle Schools (Public),Traditional,7,8,390,162,0.415,194,0.49700000000000005
2018-2019,Ventura,Oxnard,"Nonpublic, Nonsectarian Schools",,,,,5,3,0.6,3,0.6
2018-2019,Ventura,Oxnard,Thurgood Marshall Elementary,Elementary Schools (Public),Traditional,K,5,593,317,0.535,347,0.585
2018-2019,Ventura,Oxnard,Juan Lagunas Soria Elementary,Elementary Schools (Public),Traditional,K,8,1032,453,0.439,520,0.504
2018-2019,Ventura,Oxnard,Curren Elementary,Elementary Schools (Public),Traditional,K,8,1026,681,0.664,737,0.718
2018-2019,Ventura,Oxnard,Driffill Elementary,Elementary Schools (Public),Traditional,K,8,1169,850,0.727,892,0.763
2018-2019,Ventura,Oxnard,Elm Street Elementary,Elementary Schools (Public),Traditional,K,5,574,428,0.746,463,0.807
2018-2019,Ventura,Oxnard,Harrington Elementary,Elementary Schools (Public),Traditional,K,5,588,413,0.7020000000000001,451,0.767
2018-2019,Ventura,Oxnard,Haydock Academy of Arts & Sciences,Intermediate/Middle Schools (Public),Traditional,6,8,895,681,0.7609999999999999,729,0.815
2018-2019,Ventura,Oxnard,Fremont Academy of Environmental Science & Innovative Design,Intermediate/Middle Schools (Public),Traditional,6,8,1065,651,0.611,725,0.6809999999999999
2018-2019,Ventura,Oxnard,Cesar E. Chavez Elementary,Elementary Schools (Public),Traditional,K,8,896,749,0.836,795,0.887
2018-2019,Ventura,Oxnard,Kamala Elementary,Elementary Schools (Public),Traditional,K,8,1119,905,0.809,965,0.862
2018-2019,Ventura,Oxnard,Marina West Elementary,Elementary Schools (Public),Traditional,K,5,595,408,0.6859999999999999,432,0.726
2018-2019,Ventura,Oxnard,McKinna Elementary,Elementary Schools (Public),Traditional,K,5,711,537,0.755,555,0.7809999999999999
2018-2019,Ventura,Oxnard,Ramona Elementary,Elementary Schools (Public),Traditional,K,5,606,510,0.8420000000000001,527,0.87
2018-2019,Ventura,Oxnard,Rose Avenue Elementary,Elementary Schools (Public),Traditional,K,5,622,486,0.7809999999999999,509,0.818
2018-2019,Ventura,Oxnard,Sierra Linda Elementary,Elementary Schools (Public),Traditional,K,5,661,448,0.6779999999999999,484,0.732
2018-2019,Ventura,Oxnard,Lemonwood Elementary,Elementary Schools (Public),Traditional,K,8,844,563,0.667,609,0.722
2018-2019,Ventura,Oxnard,Christa McAuliffe Elementary,Elementary Schools (Public),Traditional,K,5,698,332,0.47600000000000003,374,0.536
2018-2019,Ventura,Oxnard,Emilie Ritchen Elementary,Elementary Schools (Public),Traditional,K,5,612,319,0.521,367,0.6
2018-2019,Ventura,Oxnard,R.J. Frank Academy of Marine Science & Engineering,Intermediate/Middle Schools (Public),Traditional,6,8,1223,824,0.674,893,0.73
2018-2019,Ventura,Oxnard,Norman R. Brekke Elementary,Elementary Schools (Public),Traditional,K,5,600,287,0.478,318,0.53
